t1a6aR1mvpPLXSYDD5ZjEYtVnPWXzk8UhtY,RRWAVCF5StMVuuXWcJuEWbj4u7oWeAV2md,12404.16571780
t1aLxs6uJeTuZuzLAmLSLd9Zji4xSjb1FrN,RRkYwHNTGxvYPMeUJ5cLaro2DgDxboWpso,12353.76388811
t1cxQDQ7kzS4RrsKb1ZX41552eWZWWectE9,RUMzHaaucw5QLEdtYJh3xnJKA7q2VKV78p,12198.95573412
t1R9HPRmatjMnBgwieppoN9ZxBoh3a6M656,RGYsTcEjXENkf4G2BZzoKroEhQxZSUhXfN,12109.49366115
t1YCCnh3sp1gNUkhMivupgJ5RYEYnYM61iE,RPbnrsX2SWhLx81fFg5pe1Ji3qpJVqy2FN,11983.00000000
t1g6Y5PPiJPEke1G69CvcDnKju3gpeitBxF,RXW89ZrrvtFj7NaPfx6cBVZ2QexLZNybdf,11849.80827171
t1U49vYXCoTgkGEX2qf6fzA7efmXrD3J9Wq,RKTjzizMRxhijbqLNQGfwsLwBNoN9DiWLi,11800.18787947
t1e7zfvqksDYT93KR6Bsyx48jWAU6NVwq4m,RVXak7JuViZRcQdicw3yumN21mjcFege64,11699.24759346
t1TAFFuyur9Ry8t12x42nmz69cxrdPxeL9i,RJZqL6T4UeSwcFKLUoCnjhKS8a89EUFyd5,11694.75956863
t1b2h57Pms9aeYFVENhkizL7LKVCDbU5HDR,RSSH9HrvVebd1coXuSvix3Lcq6TjPyZ4kS,11645.92601493
t1JaXX4aFDJqzkJb9aeQYCVwgZfohkpMdiS,R9z7bF3PqoryDfuT7PaYADAy5H5Dhoxxje,11262.44232650
t1LpdAgbcoVGqonfMmMLpwhKVLt1eaD5B6y,RCEDEs4mRzHpH9yfJ6WpuQYmrVHATx1U6u,11181.11788162
t1Kv8jywKtNEnwB1XTcLKyvuWSvJLgmNACW,RBKipAQUWsFmQYKpzMWKwe8nxXZrZs4oLf,11096.05887281
t1QsM39TLX5La1GsLNa5yM7Hs9XnMegjDjs,RGGw7KvV9aMYUeBduKFyJpX9f93sW2iD6J,11094.69530494
t1b7Tnt1FXan74TtkLrhmJ22vSUmEZG9svp,RSX3s4UQA5o5XqD3sbsmFjGCx62kS9ewTv,10958.78324871
t1gvWMvfumW1hBXzw1joC72xcYdjFBWS3sU,RYL6S794Q12feuKEYUyC4kBu4Ezm9pAA3q,10887.26140450
t1YRdjBx6NiUpdH3zYpjNds5ukv6B1kTCF3,RPqDoNRF1DVo6eNJ5ZuNbaKCGXMgpvBK59,10884.25000000
t1TTRAJ5sDYyRKMcaSGQ9mCTa7y2NDRhMTb,RJs1EUZ1r3zPnivsy1a9iugrdaHt9pcaSS,10839.95649812
t1ZkpVEJqtYz29vnaVvjeGcfmnjK6PdyzZX,RRAQZQmzX3zzdJ6t2fueEKu4JLacHRA1T8,10701.50000000
t1WwrmmxdJoAHu2BGqCuU17Z4E8jicDwvZu,RNMSqxRmwJBGNPVaMx5TxpnLjk1ESponRL,10446.06798014
t1Lv2DEvSxodG3j3C6t9Qjfz8sdcYR7iznL,RCKcHRPbbJeEX6MVddKQhPDRPEt4FKCwj1,10420.99849950
t1bJwwZe12ht4vTVt22czH8ZVaz9v5bwdSH,RSiY1k79fCu3PppBYmnzEqnn6bRRwSBvhE,10311.08400000
t1gqM61bXtGq6ToBP99e6giB1BMyvUr41zd,RYEwAC4gWmr4wAVgftp6eRQHgyFSMGEy7z,10304.04173431
t1TJXAZ5ZqCP7H9JgLNcM7xdKTM8YLn5U1A,RJi7EjYiThQ5kWcys7nM5frbxxQ4EnqLND,10297.21887896
t1MLczKVqRpKxa6LmazSB571SWUJwU65BFz,RCkD4Vxz4KLw3Tf57jcB2pEj25aTPU3Ak2,10285.88200000
t1Uu8qhwQPjh4v2sjFGdZ9FjS3tTbbzsC1U,RLJiutQZ2Ei3PQC2n1oZ6xxiZVj7Wm1jqv,10151.11720854
t1WVckkHrKasj23WFp9NTuid4HXegfGdLim,RMuCpvkzx5thVQpZLtYTsRrLo8vCZpi5cW,10012.15571232
t1SVd7pVkC1Hn3hKMFkjVmG7bNTnz6Gm1tW,RHuDBzxtpWJkX4denVuViyLst54VyXg2e7,10010.00000000
t1ZZTyc5VVmVYMEkGjDAFGir1ZJ7TUxPFiD,RQy43nYe8GWWpc4aFxLFES5J4uNyRGXkh1,10000.86385240
t1eyPRyf9Q59awPfuQstoWWqiXbmU2qEc9c,RWNyWA8J2aAZQkzCwd4oUE513D2ywq3vEB,10000.00000000
t1bkeBwRgHDfRNVn6Gydax8uHheyBy6SGh3,RTAEG7tpuigPqs6Poioaur8aDGEhmV2cRQ,10000.00000000
t1JaG3YLvtaT9dDYtFDVJ9VP646P4aTGSh2,R9yr7ip5X5U86asBmxfJ7CcNZheaSb1YbU,9999.54223012
t1VJeeYBr3GV1LXRWgrgzPtp6EFZX8MpCTT,RLiEiiezfmVyotjpDbrzMc3Njrq2x5HZoW,9990.54804048
t1NTPmHjDLDrK2B1HARFTgYfczU5Wqqmgmv,RDryqUCMxisHVYKahARTeFtuW5M2hURNfm,9922.15721786
t1hApii32vw4tGPrm5TxxNNNS18QTcAthgV,RYaQntWBZS5rjmB4cD8xL5biWjfyR5tcVv,9749.58911964
t1cLcYx2NvsLvKJZGc8vRRkgsi9WYJZp2De,RTkCd8VXZNMtnfsa8t6RPTvADkn46E1CvU,9640.68750000
t1J3TSY9Dy12QnLUo1mULjUkoib883ku7Pt,R9T3WicNbW3PFho6YWeLhBz6ECPdxVS7hZ,9568.03240854
t1N2Rj1S7BQTbhu44jdfTUNNPaXfFxWVyc7,RDS1oBuFouUaBGNNGNqTS5bg68vmoeppjQ,9472.99206713
t1g2smSkyzHsTqoGFhou9dSX2cm22W9NQuv,RXSTqdE8cntSKAaZEZ59b9kK8NHYPpRuiL,9157.55014419
t1eDDvcGWKXbwz31jwzKdshj3xJzaLkVhx6,RVcoznjex2cvTQL3UjVdqQxLTvG6D8qA7p,9122.64181814
t1gAvLM1hKBb74uAyB8bLR9uL3GVCTybvJC,RXaWQXUqwgc5YGVGhsmLNs8cYskiK2gB5N,9073.59974786
t1YHkuf9VtLrXkMfGpCndcGXR26vyKSzWi8,RPhLyqceWqsWDiyaLwxdZykhXiCV9nGepj,9015.30773081
t1SXgBRCx2uaQPrUqfKYrxyiTs5qbcur768,RHwGFbg6fQbNsDo9C4irvgwkNh77U7Ynfn,8876.64107502
t1XToe4NB6cGqyAXq2fxH61tLJVMDWqTznQ,RNsPiEqKj7HpSXr8ZR8H3j7cp6cjPJNdxr,8700.05812210
t1aRSSDDedA9qHdDd19Tm7ucdgKZ3oBEPb1,RRq2WPgoFfAokzXvXtdm5cqvBvpZhmNmMe,8600.00000000
t1cUNfFLw4jVQLjaKyAH4uQ2zBPn1wAwxRd,RTsxjRp5hEWNp6tdVuT4s7GGh13XmioxqY,8531.54246480
t1e8xpQAuE2M4L62hBv1pnU4cd5XHTwoCao,RVYYtae3rXN2oTLzifBpkBHu8gnoHounVL,8300.43220473
t1MYwbHC6UVQfcJejavMy2XreqHndgbAeci,RCxXfTfF6zRe5fy37fXxzF5wLu49YEg9Y4,8200.43942237
t1W9Mbxqyp9KFgu1AVdcKWBqjfw5z6TpbmS,RMYwg9K8SeLEAGKU2NnKTu52BYMVzv6ZQj,8182.87612747
t1dgc2dwgahF1umRceGdQvQjG6LVMH4Gq9X,RV6C6pQqDCFzP8jvB1oQt7xYbwks77CbS9,8141.85233529
t1YD8ANJyhJYJRUDqrbfgsY1Yu2AQLwWn6T,RPciEYn8KoZGtqY9PLqgqFEqQdRvD5oN5C,8113.93750000
t1TFwxbhMMGQkqWRyNHjX1W78xbyGBQpeLV,RJfY2nAVymRjJskGu2uWyDLRUDEn17X6Z7,7967.77838351
t1VpwiYPe5koA58NQChPnZYhYxsMMY8dqrJ,RMEXnirniFp8YVghjSZnXFvqUUcsVBwGG7,7777.21738338
t1MrDcKGD128rJxHyGCTaDg4HQ4naCrZHxW,RDFogVjMdX9pnKcGnwdaBPHZug46ASajNS,7727.74184790
t1eiDLnDY2o4ze9htkxA7zbP3i4h3rB2uy9,RW7oQxggfJ5y7X2CHhL7xJcLDfxZizn2oZ,7711.99481626
t1RYJ3QQUmwir7KvYdrvHrtJng1KD3dpA1Z,RGwt7asdQSjpahErAc6HpbY5Bcaj1GmCrn,7625.00000000
t1bMizBuUJuyy9qZxNgGWwDeBFiLKazM1G5,RSmK4NNcwQzwdCtFuRSWtvsTmKbqTou1hy,7356.23548636
t1Xg958CJG3Amn6jdoRWxWtGDEacnjzDLgm,RP5j9JfStYBkFU3wLAgxUbVVkBtJYDMqGq,7326.83950140
t1fpJkfRuGWE55edZyjwyD2eRXSWkmkENUP,RXDtpqu3u1F3Z1wsWV7yAjsi33nGdHr4aj,7297.81236843
t1Rf4dpGDSZZP7vmx4BdfgWKaphNHFbw8zC,RH4ehzjN54aMbJ6FavofeDYsLJdoCSAV6J,7276.59163351
t1TBD82fi9pRrkUrQNYpvHBm1FEBsM48UQv,RJaoCD8rnKSqDrAhuHzvEtzHkqTPBcHsKH,7215.56940567
t1PEH4dnvbGDQdLApXE3dB37AwXX3WP9yXv,REds8pG5DmEP6hV83yDd8kLTT8nZMTzHJw,7141.17600826
t1PCdBE1pUaUBrWhTqGfyBVVvriYNNK5Cec,REcDFQUy75VAKt1mN1qy9CjDNKotAr7RWJ,7074.39902353
t1ah1G25mUwMiTM2HZfBvKRBGnQGyTKa5m6,RS6bLCYv7SNgviLb6QMvH8QZJ1YVEgswPu,7012.60001786
t1XnvbiYARgmVDztwjcoD8hmFJrZzQXfcVj,RPCWfu1K4BnThNDFGMyD6QzXpTqWGe8yo3,6959.52762521
t1MoQMkW3wn56JM7Fn4XHZWYKgUhf9S75oL,RDCzRvyCaH64miRZJohHXDmcC5yB1e2RAQ,6956.08747044
t1d1MH6SCWvEv8ax2CnuimVwoHkWpgY9dF3,RUQwMGuM9RFtbxGKjY5ijDB5oMnLbbCKsJ,6907.36010000
t1WYH69X3UFostNxTgPZUXQhSA4VFBMzb9B,RMwsAKzC6kprMkGmD8jUV7viffkkzo38De,6876.90000000
t1TrRkmtwNiiQN96T9PNLkkHcsZiQgSDXCS,RKG1pxN61DjNqWQkg8YLiTWuPAyvWqEjei,6872.38704632
t1HyDNRCYxtWVnpsj52iQsKQXETy12sB9hd,R9NoSbfhbPXUGCC2bmtQq2dok5EWz7nxo8,6831.36993570
t1b4BN5LdEn43F2b2XMjGBr6u7gggBVZuRS,RSTmSFomsH51iPuL46uG9ZLBdHxC8ZKXst,6721.31737595
t1J4J7pgYpQYaekdkwA6HvCMA7Na237VeZK,R9TtC19hSuZZ87x4TuGHsuaScyqXviAyYf,6716.16921416
t1TqgpeX95JWJkGnPXBGM1q6tRoYb7bVQMT,RKFGtpzHhoXHDe6h3vSLyYLAwQp725spyj,6656.10726537
t1cDJPuY7YBmL5yogTtGf2sojoipYCw8Hdv,RTctU61GAgnJZM7yzdSezb32KL644Dmz3x,6600.20257104
t1TViorz4BiyLyuLPbgi2ZTGmZBFDoVevHD,RJuJt3TCpDzKTGeh8Rt2XAW44nWjgPQwkQ,6596.02621117
t1WDDAFHX1faYjvnNaAoWiTP3Rf7voQT5kM,RMcoERkfeAbXDJ6g6uyWgAcKwGPSg1gwqF,6562.88262982
t1fW6KynjN9rvkpNQYXDacb8JrfkL4SSHUq,RWugQAFszesuEBgi5GPaaJMbNH1quEgruz,6559.27432967
t1RfMaUCWMGCsKgGsMHu71HeGY5BrBJVBbc,RH4weefeymDqo3bAt356xzsZ3gTN14zMyw,6499.87000000
t1cvNcoJDB3Swxw7LS3hYUJPeBLxG98H4Wr,RUKxgymMoYTvSJRdxnsYS1cvgxDn1t8nNh,6484.41183217
t1LtQGSgwaoF7jCxnpfE9fSWobJqEGsK5Vk,RCHzLdA6DJG6CaH6MQQ9d9k66v6k6Rbqav,6457.89839583
t1QuunBAsWyw3PWeW46LHstUfdUJdLNC9Kg,RGKVrMe29Ux1rsxoaqWHqbhx95a9Ck7QfH,6334.27634895
t1YxCLPXKdqMbw6g6tQEoXd9DSARcXxJPAQ,RQMnQZzUGLNaQTzQR9QoVLNVwmh8MuMS4C,6325.00000000
t1gBvTy9fnEfQ6hKZKa7XBLSGNuYkMLPH67,RXbWY9cpQjgNa4drrKHX93fYtWpG9RZUzy,6279.17295698
t1a1U9JkTLQ6aVvyGF2SoNPHxW92rhpheu9,RRR4DVDbxu7YyJHZmmcoL6XF1kJNakxWLD,6241.79000000
t1KiiSuZNDUzggMyF74yBnmDziE8GGKGdsx,RB8JX62Wqz1f9jHYdp9BkUTHDqPn7DEpQu,6214.70812471
t1MA56VBP7vXkiop4yvu2bTULyBjEazwcmS,RCZfAfeXkRYjCB8NWg52ZAhdUnzkTrCZMQ,6202.67518861
t1QnfMaxCqhpvRRn2roEcQtr3zbtbKS5e9D,RGCFRmRMUCqtto6LPYQcNc5LWDA77aHKuK,6092.99000000
t1P2etggDLxgF6FVxyrJs9hK5r7RHCMa4oY,RESExs9MyThDZcpGWbUs7QYNMigo8281ec,6070.79467183
t1RoxMdwShMzk1AgSGUhKPF2xNhNcWKy5Po,RHDYRpQbKs1iUXzjoDsKLxGEtJe8HxAZHX,6025.79000000
t1fGoRHV6ewFcQemfEDFRHu24i4FbeoLGnd,RWgPVTxFHSGat25xkxRRFcFMDfX7We5KyJ,6010.00000000
t1VzzZofmVivct1dGx4nyqHxTa5JfFPDfqT,RMQadz8v8DwbMNwaUoxyo1Bk5gaB7eVFYo,6000.73000000
t1KLgd4H1xrZKR2Z7g5fcDg7KD7kG2QABLQ,RAkGhEkAbMaHtPsRCpqcBPLbij1moti77m,5931.96357063
t1HtMqo2rHZgZbua1xyUDhR1Eeq85MrhqpL,R9HwuyVzv4hY5GtKVieDf8EXASPbCVg8yV,5909.58680000
t1YGpfQzfZypXywYKj8t8ZeSi2WFF9WN2KN,RPgQjbTpCUqWTJrdFt48XMfzY7WkxFDatC,5890.03000000
t1dVYLk5SDT6oo8BE9Ax7b9NsAKxkAYJALE,RUu8QvYaqx7nGVVXfv87Yrc9fwEG1NXa97,5829.17166650
t1YLM3m6tekW1SBMWDUkQ7p9NWs6MHhw7Tf,RPjw7wa3HFWyuYfokDvQ5XNf2UMs8B7fzT,5815.92042450
t1TZnZSKMiEpYJUoRyh1GrrCBR1nrnfR1jn,RJyNdcnWLjqWmr7jWSBGpZRTvd4Ngu9eVZ,5751.51540978
t1eC12xDqz2bYKmxTQZ2WhtfSvCy7ctMZ9K,RVbb78gzcXcWo9GkwJCWfbtjRpEdXabwrN,5562.64252364
t1JHvarYrGkbXqxJyt5zMVZ2FuPbuKiv1US,R9hWf31zuFcWKKdHQqAMTGFYQzsRBFseU9,5554.98800000
t1YQQdwHpTgWd8duQ14UvWKHiwUEaYdvgNw,RPozi7ky6BXbc1DhXoevU2X1T5W6NVfirv,5551.66017925
t1ff1B9aW5i8WsEvTtpxUfjU2GgUrKxU22F,RX4bFL3eiD9VLcEmRa8UdShJnHkN8ubSGz,5416.99000000
t1azEeeb7y59LNfqCvyK8wbRLpwxHRfTts4,RSPpiq4GbaAJr39WTiV8uJedLZDoGYt5Nz,5380.56250000
t1ee8BrpjxdbAq5bp1gDFSpj7AEM3tQkVyu,RW3iG3Htb8c9JSv7YRPFQXxPfqcZkmNFEP,5369.40991669
t1W5hSix64HnzCdMSF1wxEfAqAeH6oC4bkm,RMVHWuREgnoxfzfjmm7xCNQ7gFYcdTUpJ8,5351.90000000
t1a72m5H2iyW8vbNRc5hYcmMy4U3EcXjBYX,RRWcqFkBMUX7Pxgj8psYaUbFa5JkQobJXn,5336.55664452
t1ZEiUuP2xq2c8M9rn3W5j9CAfikEoWn91Y,RQeJZ5rBbL3abiUAJng5grRTBL1kaPspUE,5322.84491750
t1N1EYoGshbZnw72ChjyU4jf5M6gPANdmCK,RDQpcyk2L6amQULWEV9U2StMrhwtxagwDn,5309.76228675
t1dDnv8urFUdcxFuWJ7gkFrgUVnUkz5UH52,RUdNzKNzsyebRdDoprrkDZum1PkGoMY4RP,5290.92922254
t1fvZJJZet37yC3amimkX1YzYGzPhYZJC89,RXL9NV2oWY8wfQu5FWvWyGDpnbfDMdpoGx,5275.60475097
t1eRcqeRid5yHrtVoaW6JsDnbs6mF6ZWsuR,RVqCuptsFazGLFp77FGJpw1tNi2kyoUFKs,5222.35738095
t1NUHSgrCFpT7mNu5RbSxAbRCUMChNRpaAT,RDssWsKLtKU6EkDNxLcx8JeUyxUDCqyhqh,5218.02651822
t1JA4664N85bftUe7xtsgtB63mmWXgt2rAc,R9ZeAGXWkaceMqxRVe3gqtKLHNn3aMwUP1,5136.19863062
t1VzvbsxNDo5WxyTR5AxinzRtf8dRVxhdba,RMQWg4RWrJ6VSLmibv8ikhfBAjtwJc8pPV,5131.95825938
t1Y26RdKrPNZvmzfG5UXHpSbJQgRgVgJ1uc,RPRgVoo11sauFMyZcDhHn9pavHhCLy8FrZ,5061.87300000
t1S48jRPoQFCS6mXVQYh4ShqL7D2cpWKwa8,RHTiobrx2kDQa8qnwHs4QR4ccpJ8iy53XF,5056.71025751
t1cKkFAsvPKAYVuusojUNSoGw5aWAsQh5Ej,RTjLKMM51pBWyHEBLUeNQWWDbBmgjvJTp7,5038.40855965
t1gDKdcNSyJwTC39cXZCjeA8SAJUXVUu836,RXcuhnqbboxRfQTv4JNjbsMifuk3MC5VrG,5001.00000000
t1NioZ21XU9PU129CeLqyJPq2jaCgkenmJ2,RE8PdCUg6eQSUPTWB61yG74KFBUCcYoAgm,5000.56111104
t1WkBbsstExYgwuJB1uzFWz5rZnUa1SmGA1,RN9mg4M2sTZfRGcUYfAFUhK95Pk5qiw86T,5000.00000000
t1NXwwDPDYesVZNUtL8TYJ9Jc2y8rESuERK,RDwY1PrNB9tU2joBrsdYFrXtYaQN6hUJCB,5000.00000000
